origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
100,1976-06-01,1976-07-01,0.000512299605843903,0.0056794493189409,RMSE_full,MAE_full,HitRate_full,RMSE_pre-GFC,MAE_pre-GFC,HitRate_pre-GFC,RMSE_GFC,MAE_GFC,HitRate_GFC,RMSE_post-GFC/pre-COVID,MAE_post-GFC/pre-COVID,HitRate_post-GFC/pre-COVID,RMSE_COVID,MAE_COVID,HitRate_COVID,RMSE_post-COVID,MAE_post-COVID,HitRate_post-COVID,Time elapsed [s]
101,1976-07-01,1976-08-01,0.0035839410462235937,0.006854351585718,0.009293511161609487,0.0051881809339819765,0.6531302876480541,0.00613457803897953,0.0044954732239341245,0.7024128686327078,0.011980270023492879,0.00775600139031562,0.6521739130434783,0.005388851852383867,0.004183874599548021,0.5625,0.027600902805188083,0.014063421992774905,0.631578947368421,0.005989019869439731,0.00486446217279544,0.4482758620689655,487.98
102,1976-08-01,1976-09-01,0.003324249194213795,0.0034510513529513,NAIVE_RMSE_full,NAIVE_MAE_full,NAIVE_HitRate_full,NAIVE_RMSE_pre-GFC,NAIVE_MAE_pre-GFC,NAIVE_HitRate_pre-GFC,NAIVE_RMSE_GFC,NAIVE_MAE_GFC,NAIVE_HitRate_GFC,NAIVE_RMSE_post-GFC/pre-COVID,NAIVE_MAE_post-GFC/pre-COVID,NAIVE_HitRate_post-GFC/pre-COVID,NAIVE_RMSE_COVID,NAIVE_MAE_COVID,NAIVE_HitRate_COVID,NAIVE_RMSE_post-COVID,NAIVE_MAE_post-COVID,NAIVE_HitRate_post-COVID,
103,1976-09-01,1976-10-01,0.004368116073980195,-0.0003044869306836,0.009758604539207596,0.005670520962698502,0.0,0.006742664968084927,0.0052486934455759585,0.0,0.014221643587282937,0.009628664559958942,0.0,0.005088008511139036,0.004129516666313324,0.0,0.028277546127060554,0.013457583622320269,0.0,0.005789977074515499,0.0045548151013672855,0.0,
104,1976-10-01,1976-11-01,0.0027923925465797484,0.0151273417142681,,,,,,,,,,,,,,,,,,,
105,1976-11-01,1976-12-01,0.004719246051339479,0.0107538061144394,,,,,,,,,,,,,,,,,,,
106,1976-12-01,1977-01-01,0.006163511294096879,-0.0070222901040648,,,,,,,,,,,,,,,,,,,
107,1977-01-01,1977-02-01,0.0007287937836227385,0.0156756690486763,,,,,,,,,,,,,,,,,,,
108,1977-02-01,1977-03-01,0.004441016652669317,0.0126992384400579,,,,,,,,,,,,,,,,,,,
109,1977-03-01,1977-04-01,0.007560939936020455,0.0095635721668867,,,,,,,,,,,,,,,,,,,
110,1977-04-01,1977-05-01,0.006757822853710091,0.0078538379353396,,,,,,,,,,,,,,,,,,,
111,1977-05-01,1977-06-01,0.0062562654544284614,0.007746814316869,,,,,,,,,,,,,,,,,,,
112,1977-06-01,1977-07-01,0.005990539915390017,0.0012780405675312,,,,,,,,,,,,,,,,,,,
113,1977-07-01,1977-08-01,0.004581733079646819,0.0009875927970335,,,,,,,,,,,,,,,,,,,
114,1977-08-01,1977-09-01,0.004212410264587446,0.0041145067243357,,,,,,,,,,,,,,,,,,,
115,1977-09-01,1977-10-01,0.0038809402473546414,0.0014104608050469,,,,,,,,,,,,,,,,,,,
116,1977-10-01,1977-11-01,0.0030551913583795783,0.0018376437087685,,,,,,,,,,,,,,,,,,,
117,1977-11-01,1977-12-01,0.0038342700140774136,0.0017889719215924,,,,,,,,,,,,,,,,,,,
118,1977-12-01,1978-01-01,0.006853955443042976,-0.0148284552105955,,,,,,,,,,,,,,,,,,,
119,1978-01-01,1978-02-01,-0.0008148567737535839,0.0053422393279238,,,,,,,,,,,,,,,,,,,
120,1978-02-01,1978-03-01,0.002552050607122229,0.0189873192292036,,,,,,,,,,,,,,,,,,,
121,1978-03-01,1978-04-01,0.005783859755570053,0.0200739523307373,,,,,,,,,,,,,,,,,,,
122,1978-04-01,1978-05-01,0.007542458400259317,0.0046552251817142,,,,,,,,,,,,,,,,,,,
123,1978-05-01,1978-06-01,0.004905576021713614,0.0064680725447341,,,,,,,,,,,,,,,,,,,
124,1978-06-01,1978-07-01,0.0032238414112731872,-0.0008247749395784,,,,,,,,,,,,,,,,,,,
125,1978-07-01,1978-08-01,0.0018332117023072713,0.0040954125102032,,,,,,,,,,,,,,,,,,,
126,1978-08-01,1978-09-01,0.0027546578124873055,0.0025309942048967,,,,,,,,,,,,,,,,,,,
127,1978-09-01,1978-10-01,0.0024692521775367265,0.0074708832622936,,,,,,,,,,,,,,,,,,,
128,1978-10-01,1978-11-01,0.003405262812022003,0.0076865673724948,,,,,,,,,,,,,,,,,,,
129,1978-11-01,1978-12-01,0.003489752912073165,0.0049748848264123,,,,,,,,,,,,,,,,,,,
130,1978-12-01,1979-01-01,0.00300633527713455,-0.005431898444077,,,,,,,,,,,,,,,,,,,
131,1979-01-01,1979-02-01,0.0010896273771360565,0.0047805468665731,,,,,,,,,,,,,,,,,,,
132,1979-02-01,1979-03-01,0.0029005125504980053,0.0032602093161364,,,,,,,,,,,,,,,,,,,
133,1979-03-01,1979-04-01,0.002651973661638821,-0.0120874549161809,,,,,,,,,,,,,,,,,,,
134,1979-04-01,1979-05-01,3.399344576594191e-05,0.0090277066611546,,,,,,,,,,,,,,,,,,,
135,1979-05-01,1979-06-01,0.00339807928977905,0.0002100554920372,,,,,,,,,,,,,,,,,,,
136,1979-06-01,1979-07-01,0.0024557475071872725,-0.001673960096288,,,,,,,,,,,,,,,,,,,
137,1979-07-01,1979-08-01,0.0024239335729592075,-0.0066093633100501,,,,,,,,,,,,,,,,,,,
138,1979-08-01,1979-09-01,0.0023534547550382377,-0.0001690500460171,,,,,,,,,,,,,,,,,,,
139,1979-09-01,1979-10-01,0.002334796967824945,0.0072357520580763,,,,,,,,,,,,,,,,,,,
140,1979-10-01,1979-11-01,0.00237428072497509,-0.0015503953910003,,,,,,,,,,,,,,,,,,,
141,1979-11-01,1979-12-01,0.0023450426607037078,0.0006702665574493,,,,,,,,,,,,,,,,,,,
142,1979-12-01,1980-01-01,0.0023333364277938057,0.0053940357465207,,,,,,,,,,,,,,,,,,,
143,1980-01-01,1980-02-01,0.002357868222783836,0.0002707635837602,,,,,,,,,,,,,,,,,,,
144,1980-02-01,1980-03-01,0.0023432156560106807,-0.0040788112574068,,,,,,,,,,,,,,,,,,,
145,1980-03-01,1980-04-01,0.0022960798583531597,-0.0200630429249257,,,,,,,,,,,,,,,,,,,
146,1980-04-01,1980-05-01,0.002130362269112027,-0.0249085104965822,,,,,,,,,,,,,,,,,,,
147,1980-05-01,1980-06-01,0.0019226171914330896,-0.0130064388579431,,,,,,,,,,,,,,,,,,,
148,1980-06-01,1980-07-01,-0.004065828846718892,-0.0070588214834401,,,,,,,,,,,,,,,,,,,
149,1980-07-01,1980-08-01,-0.0010816737885850276,0.0031306452630932,,,,,,,,,,,,,,,,,,,
150,1980-08-01,1980-09-01,0.003246803365149523,0.0163657788171902,,,,,,,,,,,,,,,,,,,
151,1980-09-01,1980-10-01,0.008417600458249075,0.0126315442892757,,,,,,,,,,,,,,,,,,,
152,1980-10-01,1980-11-01,0.005454705794973852,0.0166035078210593,,,,,,,,,,,,,,,,,,,
153,1980-11-01,1980-12-01,0.006113798051262614,0.0066346668586829,,,,,,,,,,,,,,,,,,,
154,1980-12-01,1981-01-01,0.0006578461538404067,-0.0064308903302907,,,,,,,,,,,,,,,,,,,
155,1981-01-01,1981-02-01,-0.006819811730466739,-0.0042703433551958,,,,,,,,,,,,,,,,,,,
156,1981-02-01,1981-03-01,-0.0025865892990796038,0.0050752464528769,,,,,,,,,,,,,,,,,,,
157,1981-03-01,1981-04-01,0.0009735666692238252,-0.0044064948298339,,,,,,,,,,,,,,,,,,,
158,1981-04-01,1981-05-01,-0.002294364972416107,0.0057152815915175,,,,,,,,,,,,,,,,,,,
159,1981-05-01,1981-06-01,-0.0008233076829410966,0.005081934033587,,,,,,,,,,,,,,,,,,,
