origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
191,1/1/1984,2/1/1984,0.01029744,0.004384097,,,,,,,,,,,,,,,,,,,
192,2/1/1984,3/1/1984,0.004858403,0.00488382,,,,,,,,,,,,,,,,,,,
193,3/1/1984,4/1/1984,0.006212327,0.005899393,,,,,,,,,,,,,,,,,,,
194,4/1/1984,5/1/1984,0.005568194,0.005412888,,,,,,,,,,,,,,,,,,,
195,5/1/1984,6/1/1984,0.003229354,0.003661011,,,,,,,,,,,,,,,,,,,
196,6/1/1984,7/1/1984,0.000592536,0.00276632,,,,,,,,,,,,,,,,,,,
197,7/1/1984,8/1/1984,0.004809321,0.001029678,,,,,,,,,,,,,,,,,,,
198,8/1/1984,9/1/1984,0.000277351,-0.002965481,,,,,,,,,,,,,,,,,,,
199,9/1/1984,10/1/1984,0.001439,-0.000110206,,,,,,,,,,,,,,,,,,,
200,10/1/1984,11/1/1984,0.000484822,0.003363148,,,,,,,,,,,,,,,,,,,
201,11/1/1984,12/1/1984,0.005130381,0.000322151,,,,,,,,,,,,,,,,,,,
202,12/1/1984,1/1/1985,0.00235825,-0.000172045,,,,,,,,,,,,,,,,,,,
203,1/1/1985,2/1/1985,0.002074765,0.002747347,,,,,,,,,,,,,,,,,,,
204,2/1/1985,3/1/1985,-0.001283702,0.001510291,,,,,,,,,,,,,,,,,,,
205,3/1/1985,4/1/1985,0.001744231,-0.00217861,,,,,,,,,,,,,,,,,,,
206,4/1/1985,5/1/1985,-0.003753387,0.001452934,,,,,,,,,,,,,,,,,,,
207,5/1/1985,6/1/1985,-0.00571616,-0.000485293,,,,,,,,,,,,,,,,,,,
208,6/1/1985,7/1/1985,-0.002590087,-0.004743077,,,,,,,,,,,,,,,,,,,
209,7/1/1985,8/1/1985,-0.000558738,0.003037209,,,,,,,,,,,,,,,,,,,
210,8/1/1985,9/1/1985,-0.002584231,0.003377861,,,,,,,,,,,,,,,,,,,
211,9/1/1985,10/1/1985,-0.001326447,-0.003114668,,,,,,,,,,,,,,,,,,,
212,10/1/1985,11/1/1985,0.00169717,0.003511742,,,,,,,,,,,,,,,,,,,
213,11/1/1985,12/1/1985,0.003195504,0.009583811,,,,,,,,,,,,,,,,,,,
214,12/1/1985,1/1/1986,0.004314415,0.005520329,,,,,,,,,,,,,,,,,,,
215,1/1/1986,2/1/1986,0.003251381,-0.007043823,,,,,,,,,,,,,,,,,,,
216,2/1/1986,3/1/1986,0.001310581,-0.007148372,,,,,,,,,,,,,,,,,,,
217,3/1/1986,4/1/1986,-0.000916921,0.001432678,,,,,,,,,,,,,,,,,,,
218,4/1/1986,5/1/1986,0.004398713,0.001475983,,,,,,,,,,,,,,,,,,,
219,5/1/1986,6/1/1986,-2.75E-05,-0.004037339,,,,,,,,,,,,,,,,,,,
220,6/1/1986,7/1/1986,-0.002266983,0.006512386,,,,,,,,,,,,,,,,,,,
