origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
100,1976-06-01,1976-07-01,-0.000427370195314007,0.0056794493189409,RMSE_full,MAE_full,HitRate_full,RMSE_pre-GFC,MAE_pre-GFC,HitRate_pre-GFC,RMSE_GFC,MAE_GFC,HitRate_GFC,RMSE_post-GFC/pre-COVID,MAE_post-GFC/pre-COVID,HitRate_post-GFC/pre-COVID,RMSE_COVID,MAE_COVID,HitRate_COVID,RMSE_post-COVID,MAE_post-COVID,HitRate_post-COVID,Time elapsed [s]
101,1976-07-01,1976-08-01,0.00030078409453767154,0.006854351585718,0.009515331801553806,0.005245484593155946,0.6514382402707276,0.006371536854116442,0.004704529784184724,0.67828418230563,0.012505209303710052,0.007873184150038732,0.8260869565217391,0.004918131058962644,0.003914056103572905,0.609375,0.02837930324521803,0.013677248341397085,0.5526315789473685,0.006074610604246821,0.00494737694389483,0.4827586206896552,110.09
102,1976-08-01,1976-09-01,0.0032939515436465525,0.0034510513529513,NAIVE_RMSE_full,NAIVE_MAE_full,NAIVE_HitRate_full,NAIVE_RMSE_pre-GFC,NAIVE_MAE_pre-GFC,NAIVE_HitRate_pre-GFC,NAIVE_RMSE_GFC,NAIVE_MAE_GFC,NAIVE_HitRate_GFC,NAIVE_RMSE_post-GFC/pre-COVID,NAIVE_MAE_post-GFC/pre-COVID,NAIVE_HitRate_post-GFC/pre-COVID,NAIVE_RMSE_COVID,NAIVE_MAE_COVID,NAIVE_HitRate_COVID,NAIVE_RMSE_post-COVID,NAIVE_MAE_post-COVID,NAIVE_HitRate_post-COVID,
103,1976-09-01,1976-10-01,0.003367905394888199,-0.0003044869306836,0.009758604539207596,0.005670520962698502,0.0,0.006742664968084927,0.0052486934455759585,0.0,0.014221643587282937,0.009628664559958942,0.0,0.005088008511139036,0.004129516666313324,0.0,0.028277546127060554,0.013457583622320269,0.0,0.005789977074515499,0.0045548151013672855,0.0,
104,1976-10-01,1976-11-01,0.0031787537862255338,0.0151273417142681,,,,,,,,,,,,,,,,,,,
105,1976-11-01,1976-12-01,0.006286686369387999,0.0107538061144394,,,,,,,,,,,,,,,,,,,
106,1976-12-01,1977-01-01,0.004141928448628825,-0.0070222901040648,,,,,,,,,,,,,,,,,,,
107,1977-01-01,1977-02-01,-0.0030785753371512536,0.0156756690486763,,,,,,,,,,,,,,,,,,,
108,1977-02-01,1977-03-01,0.009154580611290791,0.0126992384400579,,,,,,,,,,,,,,,,,,,
109,1977-03-01,1977-04-01,0.004832712464695637,0.0095635721668867,,,,,,,,,,,,,,,,,,,
110,1977-04-01,1977-05-01,0.003849385076246667,0.0078538379353396,,,,,,,,,,,,,,,,,,,
111,1977-05-01,1977-06-01,0.007356372014945798,0.007746814316869,,,,,,,,,,,,,,,,,,,
112,1977-06-01,1977-07-01,0.00414390398335826,0.0012780405675312,,,,,,,,,,,,,,,,,,,
113,1977-07-01,1977-08-01,0.004295910045313234,0.0009875927970335,,,,,,,,,,,,,,,,,,,
114,1977-08-01,1977-09-01,0.003263600640270773,0.0041145067243357,,,,,,,,,,,,,,,,,,,
115,1977-09-01,1977-10-01,-0.00035037760216419505,0.0014104608050469,,,,,,,,,,,,,,,,,,,
116,1977-10-01,1977-11-01,0.0015990710139878318,0.0018376437087685,,,,,,,,,,,,,,,,,,,
117,1977-11-01,1977-12-01,0.00121007693804392,0.0017889719215924,,,,,,,,,,,,,,,,,,,
118,1977-12-01,1978-01-01,0.005062342771287573,-0.0148284552105955,,,,,,,,,,,,,,,,,,,
119,1978-01-01,1978-02-01,-0.005381432993584392,0.0053422393279238,,,,,,,,,,,,,,,,,,,
120,1978-02-01,1978-03-01,0.0043504917955554424,0.0189873192292036,,,,,,,,,,,,,,,,,,,
121,1978-03-01,1978-04-01,0.007600654859572438,0.0200739523307373,,,,,,,,,,,,,,,,,,,
122,1978-04-01,1978-05-01,0.009537111094260656,0.0046552251817142,,,,,,,,,,,,,,,,,,,
123,1978-05-01,1978-06-01,0.007715797748722324,0.0064680725447341,,,,,,,,,,,,,,,,,,,
124,1978-06-01,1978-07-01,0.011968120384038366,-0.0008247749395784,,,,,,,,,,,,,,,,,,,
125,1978-07-01,1978-08-01,0.003919826773967584,0.0040954125102032,,,,,,,,,,,,,,,,,,,
126,1978-08-01,1978-09-01,0.004468657534340107,0.0025309942048967,,,,,,,,,,,,,,,,,,,
127,1978-09-01,1978-10-01,-0.003949483389950383,0.0074708832622936,,,,,,,,,,,,,,,,,,,
128,1978-10-01,1978-11-01,0.0007274686695470487,0.0076865673724948,,,,,,,,,,,,,,,,,,,
129,1978-11-01,1978-12-01,0.003375708947209817,0.0049748848264123,,,,,,,,,,,,,,,,,,,
130,1978-12-01,1979-01-01,0.008320247530296475,-0.005431898444077,,,,,,,,,,,,,,,,,,,
131,1979-01-01,1979-02-01,0.0017433160611805285,0.0047805468665731,,,,,,,,,,,,,,,,,,,
132,1979-02-01,1979-03-01,0.0049662752570525165,0.0032602093161364,,,,,,,,,,,,,,,,,,,
133,1979-03-01,1979-04-01,0.000988961577188495,-0.0120874549161809,,,,,,,,,,,,,,,,,,,
134,1979-04-01,1979-05-01,-0.0044376883629048194,0.0090277066611546,,,,,,,,,,,,,,,,,,,
135,1979-05-01,1979-06-01,0.004290432595985803,0.0002100554920372,,,,,,,,,,,,,,,,,,,
136,1979-06-01,1979-07-01,0.0011480589713421011,-0.001673960096288,,,,,,,,,,,,,,,,,,,
137,1979-07-01,1979-08-01,0.0010826447505174928,-0.0066093633100501,,,,,,,,,,,,,,,,,,,
138,1979-08-01,1979-09-01,0.0010517020879758621,-0.0001690500460171,,,,,,,,,,,,,,,,,,,
139,1979-09-01,1979-10-01,-0.0017102391891509832,0.0072357520580763,,,,,,,,,,,,,,,,,,,
140,1979-10-01,1979-11-01,0.00429008364716066,-0.0015503953910003,,,,,,,,,,,,,,,,,,,
141,1979-11-01,1979-12-01,0.0006603775355420601,0.0006702665574493,,,,,,,,,,,,,,,,,,,
142,1979-12-01,1980-01-01,0.00036813885418916824,0.0053940357465207,,,,,,,,,,,,,,,,,,,
143,1980-01-01,1980-02-01,0.0049052663643713995,0.0002707635837602,,,,,,,,,,,,,,,,,,,
144,1980-02-01,1980-03-01,-0.0001178426333948851,-0.0040788112574068,,,,,,,,,,,,,,,,,,,
145,1980-03-01,1980-04-01,0.0015610723272653077,-0.0200630429249257,,,,,,,,,,,,,,,,,,,
146,1980-04-01,1980-05-01,-0.006508039259345878,-0.0249085104965822,,,,,,,,,,,,,,,,,,,
147,1980-05-01,1980-06-01,-0.010657429153446115,-0.0130064388579431,,,,,,,,,,,,,,,,,,,
148,1980-06-01,1980-07-01,-0.009220006560748605,-0.0070588214834401,,,,,,,,,,,,,,,,,,,
149,1980-07-01,1980-08-01,-0.0082560649513174,0.0031306452630932,,,,,,,,,,,,,,,,,,,
150,1980-08-01,1980-09-01,-0.0017427273237774804,0.0163657788171902,,,,,,,,,,,,,,,,,,,
151,1980-09-01,1980-10-01,0.007488299776961223,0.0126315442892757,,,,,,,,,,,,,,,,,,,
152,1980-10-01,1980-11-01,0.008536295289767886,0.0166035078210593,,,,,,,,,,,,,,,,,,,
153,1980-11-01,1980-12-01,0.014352530854847431,0.0066346668586829,,,,,,,,,,,,,,,,,,,
154,1980-12-01,1981-01-01,0.004177124770720037,-0.0064308903302907,,,,,,,,,,,,,,,,,,,
155,1981-01-01,1981-02-01,-0.005201742221184713,-0.0042703433551958,,,,,,,,,,,,,,,,,,,
156,1981-02-01,1981-03-01,-0.004029772755052436,0.0050752464528769,,,,,,,,,,,,,,,,,,,
157,1981-03-01,1981-04-01,-3.4762949677316635e-05,-0.0044064948298339,,,,,,,,,,,,,,,,,,,
158,1981-04-01,1981-05-01,-0.0024958413410662407,0.0057152815915175,,,,,,,,,,,,,,,,,,,
159,1981-05-01,1981-06-01,0.00797100067107536,0.005081934033587,,,,,,,,,,,,,,,,,,,
160,1981-06-01,1981-07-01,0.005185340773055623,0.0065337407155321,,,,,,,,,,,,,,,,,,,
161,1981-07-01,1981-08-01,0.0063128391977056286,-0.0012472241215277,,,,,,,,,,,,,,,,,,,
162,1981-08-01,1981-09-01,0.001603390134005499,-0.0048275681612497,,,,,,,,,,,,,,,,,,,
163,1981-09-01,1981-10-01,-0.0018811763992912464,-0.0079171382626155,,,,,,,,,,,,,,,,,,,
164,1981-10-01,1981-11-01,-0.004816573728009927,-0.0116910828757204,,,,,,,,,,,,,,,,,,,
165,1981-11-01,1981-12-01,-0.005786796969093433,-0.0106904281928961,,,,,,,,,,,,,,,,,,,
166,1981-12-01,1982-01-01,-0.005810228798039661,-0.0208619331800021,,,,,,,,,,,,,,,,,,,
167,1982-01-01,1982-02-01,-0.00877588844938289,0.0201582605211254,,,,,,,,,,,,,,,,,,,
168,1982-02-01,1982-03-01,0.010055642240918419,-0.0066662956298908,,,,,,,,,,,,,,,,,,,
