origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1976-06-01,1976-07-01,INDPRO_lag0,0.0010263728636865,8.526427832707255e-05,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag1,0.0042418145250855,0.0008730829175130401,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag2,0.0049490355971983,8.462037096085788e-05,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag3,0.002160118714749,-0.0006968941918123826,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag4,0.0097589294368396,-0.0006738606057710554,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag5,0.0131037213318072,-0.0006155368910185643,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag6,0.0135618859783548,-0.0007213569832112461,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag7,0.00134316107532,-0.0001720831922449923,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag8,0.0043885842792676,0.00108949231947587,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag9,0.0128274143058635,-0.00011661576304918113,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag10,0.0097899049851579,0.00015602849618351848,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,INDPRO_lag11,0.0104277982971066,-6.324497503969311e-06,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,volatility_3m,0.0020907139786678543,-0.000772570492369017,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,IPMANSICS_lag0,0.0010224620774423,0.00016549175201031505,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,CUMFNS_lag0,-0.1097000000000036,-0.0002732167443107094,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,UNRATE_lag0,0.1999999999999993,0.0,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,CLAIMSx_lag0,0.0054752794834875,0.000752335488455587,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,CES0600000007_lag0,39.8,0.0006131263889983529,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,PERMIT_lag0,7.080026499922591,-0.00036937731916127217,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,ANDENOx_lag0,0.0042128457495387,0.0012925561487381028,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,CMRMTSPLx_lag0,0.0122164247557297,0.0004977331815429021,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,BUSLOANS_lag0,-0.0016338305858187,-0.0005861303453788092,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,M2REAL_lag0,-0.0002104487828047,-0.0008259857375543851,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,COMPAPFFx_lag0,0.35,0.00043917607151591005,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,T10YFFM_lag0,2.38,0.001919072533837607,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,HOUST_lag0,7.309881485824786,-0.0010267289439566825,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,OILPRICEx_lag0,0.0,0.0,0.0030362302679209727,0.0015318370593453252
1976-06-01,1976-07-01,S&P 500_lag0,0.0059113472630567,0.00039309486754229346,0.0030362302679209727,0.0015318370593453252
1976-07-01,1976-08-01,INDPRO_lag0,0.0056794493189409,0.00036624084307558394,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag1,0.0010263728636865,0.0009665145686555528,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag2,0.0042418145250855,-6.937420084285079e-05,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag3,0.0049490355971983,0.00011950883565711255,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag4,0.002160118714749,-0.000606486359869491,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag5,0.0097589294368396,-0.0008142359722850405,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag6,0.0131037213318072,-0.0007087569911879215,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag7,0.0135618859783548,0.000403740662467284,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag8,0.00134316107532,-0.0001317965517669466,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag9,0.0043885842792676,8.940895456229494e-05,0.00608450899630922,0.0015787037109468917
1976-07-01,1976-08-01,INDPRO_lag10,0.0128274143058635,7.726624178840108e-05,0.00608450899630922,0.0015787037109468917
