origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1988-11-01,1988-12-01,CMRMTSPLx_lag0,0.0038527498577067,0.0,0.0029611861061809215,0.0024681572166851714
1988-11-01,1988-12-01,BUSLOANS_lag0,-0.0027642277329524,-0.0,0.0029611861061809215,0.0024681572166851714
1988-11-01,1988-12-01,M2REAL_lag0,0.001696832986318,-0.0,0.0029611861061809215,0.0024681572166851714
1988-11-01,1988-12-01,COMPAPFFx_lag0,0.31,0.0,0.0029611861061809215,0.0024681572166851714
1988-11-01,1988-12-01,T10YFFM_lag0,0.61,-0.00010284264369835745,0.0029611861061809215,0.0024681572166851714
1988-11-01,1988-12-01,HOUST_lag0,7.358193752733032,7.882234429707963e-06,0.0029611861061809215,0.0024681572166851714
1988-11-01,1988-12-01,OILPRICEx_lag0,0.0602360069023895,-2.1964409912480246e-05,0.0029611861061809215,0.0024681572166851714
1988-11-01,1988-12-01,S&P 500_lag0,-0.0233416870010296,0.0,0.0029611861061809215,0.0024681572166851714
1988-12-01,1989-01-01,INDPRO_lag0,0.004519309178077,0.00017054649059423992,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag1,0.0024157555877204,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag2,0.0043015363906127,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag3,-0.0031296333588732,-0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag4,0.0050016792782372,-0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag5,0.0001469114322585,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag6,0.0028969273941674,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag7,-0.0020182730831876,-0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag8,0.0057843790126419,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag9,0.0024648224249466,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag10,0.0049992713406421,-0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,INDPRO_lag11,-0.0001970082890574,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,volatility_3m,0.0011567578204489796,-0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,IPMANSICS_lag0,0.004786230484342,0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,CUMFNS_lag0,0.3183999999999969,0.00017146902275593686,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,UNRATE_lag0,0.0,-7.642825175465957e-05,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,CLAIMSx_lag0,0.0092513937205307,-0.0002717852817795914,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,CES0600000007_lag0,40.3,-0.0,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,PERMIT_lag0,7.313886831633462,0.00024459018116288617,0.0025275104901873956,0.0024981445083819926
1988-12-01,1989-01-01,ANDENOx_lag0,0.0974616962512442,0.0,0.0025275104901873956,0.0024981445083819926
