origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1976-06-01,1976-07-01,INDPRO_lag0,0.0010263728636865,-0.00017710351146864775,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag1,0.0042418145250855,-0.00032897397401221147,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag2,0.0049490355971983,-0.0001791786570773802,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag3,0.002160118714749,1.4219483121418826e-05,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag4,0.0097589294368396,-0.0006054106937001134,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag5,0.0131037213318072,-0.0023696820200769402,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag6,0.0135618859783548,-0.0010002831521369595,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag7,0.00134316107532,1.4091187375195699e-06,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag8,0.0043885842792676,0.001202714114513722,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag9,0.0128274143058635,-6.782051550322893e-05,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag10,0.0097899049851579,5.431486202491258e-05,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,INDPRO_lag11,0.0104277982971066,-0.0018224710904607875,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,volatility_3m,0.0020907139786678543,0.0010518067791803467,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,IPMANSICS_lag0,0.0010224620774423,-1.445246355196608e-05,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,CUMFNS_lag0,-0.1097000000000036,-7.048170178387475e-06,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,UNRATE_lag0,0.1999999999999993,-0.0009235080476890696,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,CLAIMSx_lag0,0.0054752794834875,6.389749787852896e-05,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,CES0600000007_lag0,39.8,-6.268823891518059e-05,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,PERMIT_lag0,7.080026499922591,-0.00020283241266073196,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,ANDENOx_lag0,0.0042128457495387,-2.555168905140573e-05,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,CMRMTSPLx_lag0,0.0122164247557297,-0.0008087849650310516,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,BUSLOANS_lag0,-0.0016338305858187,0.000447833179717722,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,M2REAL_lag0,-0.0002104487828047,0.0006765423788124934,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,COMPAPFFx_lag0,0.35,-0.0006862067468607048,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,T10YFFM_lag0,2.38,0.0035871368101332768,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,HOUST_lag0,7.309881485824786,-0.00043961355652766493,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,OILPRICEx_lag0,0.0,3.440785170535742e-20,-0.0015411202496235768,0.0013632999328750518
1976-06-01,1976-07-01,S&P 500_lag0,0.0059113472630567,-0.0002826845017161387,-0.0015411202496235768,0.0013632999328750518
1976-07-01,1976-08-01,INDPRO_lag0,0.0056794493189409,0.0014152712381512488,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag1,0.0010263728636865,2.3039673412262657e-05,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag2,0.0042418145250855,-8.329802523667485e-05,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag3,0.0049490355971983,0.0001380046510398965,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag4,0.002160118714749,-2.5018248575248008e-05,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag5,0.0097589294368396,-0.0013372274462009007,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag6,0.0131037213318072,-0.0010969208445123454,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag7,0.0135618859783548,-0.0014669896824491943,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag8,0.00134316107532,-1.7998961970466503e-05,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag9,0.0043885842792676,0.00013135450688288555,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag10,0.0128274143058635,0.0006948546769448314,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,INDPRO_lag11,0.0097899049851579,-0.001391703736915419,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,volatility_3m,0.002382469985008796,0.0008877946062300533,0.0073747772256724485,0.0014869713623642637
1976-07-01,1976-08-01,IPMANSICS_lag0,0.0074402721256237,0.0001916102381090005,0.0073747772256724485,0.0014869713623642637
