sasdate,INDPRO,IPMANSICS,CUMFNS,UNRATE,CLAIMSx,CES0600000007,PERMIT,ANDENOx,CMRMTSPLx,BUSLOANS,M2REAL,COMPAPFFx,T10YFFM,HOUST,OILPRICEx,S&P 500
5/1/2015,-0.0044228298448434344,0.0003571590276081338,0.10440000000001248,0.1999999999999993,-0.04286370443178278,41.1,7.148345743900068,-0.11032026446122245,-0.010338101147407741,0.0005321629074863665,-0.0009899618683224531,0.03,2.08,6.983789965258135,-0.04501846092801376,0.008120230984057564
6/1/2015,-0.0031500185136206227,-0.00380597106208036,-0.22650000000000148,-0.2999999999999998,-0.000912825257358918,41.2,7.229113877793302,0.11212071102825583,0.0017223123888658876,0.0004799338572736289,0.0005940947161686694,0.05,2.23,7.094234845924755,-0.07558364901872183,-0.006007764025358853
7/1/2015,0.0064600821906077854,0.0076173300171547,0.6391999999999882,-0.09999999999999964,0.014506147389029778,41.2,7.038783541388542,-0.04000122520986338,0.0027431491883422865,-0.0039223428441435,0.002056800028947592,0.06,2.19,7.044032897274685,-0.17071390704738,-0.002456224422098252
8/1/2015,-0.00184021074428653,-0.003320100657696834,-0.2179000000000002,-0.10000000000000053,-0.009223322460551131,41.3,7.060476365999801,-0.014353909443736157,0.0012486196235652613,0.0023727249674898587,0.0037073597974881523,0.12,2.03,7.029972911706386,-0.01021351330126663,-0.026256887566729503
9/1/2015,-0.002794967313555219,-0.0027846671243869636,-0.1897999999999911,-0.09999999999999964,-0.02092971571013713,41.2,7.042286171939743,-0.08428853614278076,0.009743476678540475,-0.0010805480454436633,0.007295580505765287,0.13,2.03,7.1098794630722715,0.2307910312190411,-0.047413328564345214
10/1/2015,-0.0048472353195281315,-0.0014386769050691584,-0.09900000000000375,0.0,-0.009319731948801646,41.3,7.05617528410041,0.14222149214426416,-0.0021137608827892507,0.0014554036231970713,0.003238458516134912,0.13,1.95,6.964135612418245,-0.0429604523085505,0.06264574139961088
11/1/2015,-0.007384517731686024,-0.002627279009940864,-0.20239999999999725,0.09999999999999964,0.005602255548669888,41.2,7.126087273299125,-0.07416559409617385,-0.0019889304822395815,0.0006499011482006267,0.0062520833519474905,0.18,2.14,7.066466970136958,-0.10146122706435134,0.004547433049563843
12/1/2015,-0.004916123240685799,-0.0026271740529582033,-0.21280000000000143,-0.09999999999999964,0.009267906930780612,41.3,7.099201743553092,-0.1460561997488945,-0.0014414801386859466,-0.005030895196161289,0.0068478224441896884,0.3,2.0,7.044032897274685,-0.04673011470835142,-0.01283786707892709
1/1/2016,0.005226534839914088,0.0040006584220408925,0.2845999999999975,-0.20000000000000018,0.03124118947995491,41.4,7.065613363597717,0.2405462166014054,0.0006835433243139732,0.0022882257156453534,0.01150624315238069,0.23,1.75,6.9957661563048505,-0.02830293518195015,-0.06823230573956618
2/1/2016,-0.005198264319299817,-0.0034116755943829347,-0.29009999999999536,0.10000000000000053,-0.04704812017779325,41.1,7.066466970136958,-0.12572952653143865,0.007965863480574598,0.006179839634201656,0.007082289866728431,0.16,1.4,7.110696122978827,0.1164763348186999,-0.008148400629719
3/1/2016,-0.007447561483016507,-0.0006672724209035863,-0.08549999999999613,0.09999999999999964,-0.013207739167777177,41.0,7.0192966537150445,-0.04922946339389789,0.0004007970962103258,0.003425357091571435,0.0009241883361337244,0.19,1.53,7.01301578963963,0.2577438236080263,0.060615039528459924
4/1/2016,0.0033764655587065207,-0.0010283706655727087,-0.11650000000000205,0.09999999999999964,0.010392157767613597,41.1,7.05617528410041,0.1699922228233195,-0.0009196700797122759,-0.007408432217117067,0.002410184189999498,0.18,1.44,7.0587581525186645,-0.13208335595924448,0.026158968489260026
5/1/2016,-0.002270369719856724,-0.0007478394423712231,-0.09480000000000643,-0.2999999999999998,0.03145495216788596,41.1,7.094234845924755,-0.01649527413951013,-0.005628755256378071,-0.000620562847924333,0.0028920751063736816,0.2,1.44,7.045776576879511,0.05471997335041712,-0.004824826014268702
6/1/2016,0.004712588491569747,0.0022247866376536862,0.13470000000000937,0.10000000000000053,-0.034278483455493,41.2,7.0967213784947605,-0.19943944840145278,0.005976452441919022,-0.005892500541463619,0.0019483688579544634,0.17,1.26,7.0925737159746784,-0.09355040472809106,0.008839804613195668
